PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene
85.25 ,94.00 ,4.27 ,98.18 ,51.03 ,9.10 ,1.99 ,11.12 ,27.22 ,9.70 ,17.57 
52.86 ,125.30 ,1.14 ,16.52 ,17.76 ,5.00 ,0.49 ,10.37 ,5.10 ,6.45 ,2.21 
50.23 ,71.05 ,16.49 ,10.47 ,25.13 ,13.80 ,0.39 ,0.47 ,17.00 ,1.30 ,1.10 
52.75 ,108.50 ,18.00 ,21.80 ,26.25 ,6.78 ,1.12 ,17.53 ,8.25 ,3.88 ,9.92 
18.50 ,47.00 ,0.48 ,3.95 ,2.50 ,6.00 ,0.37 ,11.12 ,37.25 ,0.55 ,5.03 
69.79 ,159.90 ,10.33 ,88.55 ,47.26 ,27.83 ,1.29 ,14.91 ,18.26 ,5.86 ,30.58 
25.75 ,43.75 ,2.84 ,6.24 ,7.89 ,10.53 ,0.34 ,4.30 ,60.82 ,0.62 ,3.46 
28.50 ,72.00 ,5.98 ,27.50 ,17.88 ,12.52 ,0.96 ,24.78 ,50.30 ,3.75 ,6.18 
16.69 ,64.28 ,11.32 ,25.67 ,24.09 ,24.20 ,0.62 ,3.87 ,5.95 ,1.98 ,0.58 
53.20 ,114.27 ,9.65 ,29.02 ,22.95 ,69.82 ,0.78 ,11.50 ,10.05 ,8.82 ,0.48 
2.50 ,24.75 ,1.52 ,9.68 ,6.38 ,8.23 ,0.50 ,11.98 ,19.30 ,0.10 ,1.45 
37.15 ,74.45 ,4.47 ,26.33 ,17.20 ,10.78 ,0.55 ,3.27 ,21.73 ,1.27 ,9.88 
46.06 ,109.25 ,12.50 ,54.99 ,67.30 ,23.69 ,1.49 ,18.33 ,21.28 ,1.01 ,4.62 
53.63 ,145.24 ,6.36 ,44.78 ,39.43 ,21.38 ,1.09 ,9.32 ,45.83 ,1.31 ,7.35 
30.25 ,107.00 ,3.12 ,22.00 ,14.25 ,14.75 ,0.70 ,11.58 ,14.70 ,0.18 ,2.70 
45.82 ,171.62 ,17.67 ,64.58 ,44.31 ,14.94 ,0.80 ,10.73 ,49.19 ,2.25 ,7.00 
38.36 ,76.92 ,3.58 ,9.22 ,12.82 ,6.44 ,0.50 ,2.43 ,10.88 ,4.24 ,7.70 
63.42 ,142.50 ,3.32 ,27.47 ,17.33 ,5.38 ,1.07 ,4.45 ,23.90 ,2.68 ,1.12 
16.63 ,26.09 ,5.32 ,24.12 ,22.80 ,29.06 ,0.66 ,6.17 ,23.69 ,0.25 ,2.92 
46.37 ,99.09 ,6.70 ,49.94 ,56.69 ,23.82 ,0.90 ,16.84 ,32.53 ,10.23 ,17.13 
29.54 ,59.49 ,3.84 ,15.38 ,13.19 ,3.15 ,0.47 ,3.42 ,49.64 ,5.19 ,4.59 
51.82 ,173.70 ,13.08 ,29.41 ,39.89 ,40.98 ,1.00 ,7.88 ,74.12 ,0.96 ,2.45 
17.25 ,94.04 ,16.54 ,27.38 ,29.15 ,23.92 ,0.68 ,4.46 ,14.60 ,1.04 ,0.43 
70.94 ,403.64 ,15.08 ,23.31 ,39.88 ,15.74 ,0.47 ,5.46 ,74.08 ,0.80 ,3.88 
40.01 ,120.54 ,8.41 ,17.89 ,24.07 ,24.88 ,0.62 ,9.22 ,43.88 ,0.07 ,5.03 
67.34 ,156.64 ,47.45 ,33.89 ,54.09 ,38.11 ,1.58 ,11.89 ,21.69 ,3.55 ,51.85 
15.67 ,41.88 ,3.78 ,13.44 ,14.33 ,11.82 ,0.66 ,5.24 ,15.61 ,0.79 ,0.91 
62.82 ,209.72 ,15.06 ,33.30 ,39.75 ,17.77 ,8.17 ,11.34 ,79.09 ,1.95 ,5.79 
165.00 ,357.00 ,81.75 ,182.98 ,163.80 ,15.48 ,1.58 ,35.67 ,52.75 ,7.45 ,13.72 
237.31 ,310.15 ,35.69 ,54.06 ,81.52 ,43.95 ,1.63 ,17.19 ,59.49 ,5.98 ,13.03 
70.31 ,116.50 ,5.73 ,36.61 ,31.63 ,25.65 ,0.44 ,7.80 ,47.91 ,1.12 ,16.21 
21.00 ,39.00 ,18.85 ,40.75 ,37.00 ,3.25 ,0.11 ,16.15 ,8.40 ,3.30 ,8.05 
145.71 ,264.94 ,15.52 ,40.34 ,47.39 ,51.54 ,1.23 ,18.26 ,59.46 ,1.24 ,2.98 
86.42 ,201.06 ,10.73 ,27.79 ,30.96 ,20.23 ,0.66 ,17.08 ,75.98 ,0.91 ,1.86 
12.95 ,84.02 ,6.56 ,16.80 ,17.26 ,39.90 ,1.24 ,5.45 ,27.08 ,0.40 ,0.97 
123.46 ,94.00 ,3.00 ,0.76 ,2.50 ,11.30 ,0.22 ,3.43 ,59.74 ,1.60 ,7.59 
51.50 ,121.00 ,3.03 ,8.50 ,9.93 ,12.00 ,0.21 ,6.54 ,34.38 ,1.25 ,6.92 
58.81 ,128.17 ,35.04 ,20.87 ,55.91 ,21.29 ,2.12 ,4.26 ,54.53 ,12.27 ,7.20 
20.50 ,48.00 ,5.17 ,16.85 ,13.05 ,10.94 ,0.62 ,4.70 ,25.27 ,0.68 ,2.90 
127.05 ,437.46 ,107.84 ,85.53 ,213.16 ,54.45 ,4.43 ,8.89 ,108.85 ,2.42 ,9.68 
77.71 ,194.94 ,13.75 ,10.66 ,23.96 ,4.26 ,0.71 ,5.67 ,45.92 ,0.52 ,2.38 
17.72 ,30.88 ,7.53 ,19.37 ,26.91 ,5.18 ,0.80 ,1.34 ,16.23 ,3.64 ,13.89 
22.69 ,53.01 ,4.60 ,9.91 ,8.31 ,20.84 ,0.28 ,7.66 ,9.76 ,4.69 ,0.59 
250.50 ,684.46 ,37.68 ,36.72 ,28.05 ,12.73 ,0.54 ,25.73 ,25.59 ,1.86 ,12.26 
128.10 ,224.22 ,113.78 ,50.52 ,127.14 ,36.00 ,1.91 ,17.18 ,29.97 ,6.30 ,38.01 
43.00 ,76.00 ,5.80 ,24.40 ,17.75 ,20.50 ,2.32 ,15.60 ,14.10 ,1.10 ,7.50 
53.62 ,144.25 ,5.99 ,8.50 ,11.10 ,5.87 ,0.70 ,5.68 ,43.04 ,1.04 ,3.50 
56.05 ,161.11 ,10.97 ,6.85 ,28.13 ,10.30 ,0.70 ,2.46 ,31.00 ,6.99 ,7.27 
26.00 ,54.00 ,1.00 ,12.90 ,7.70 ,18.68 ,0.43 ,21.32 ,34.05 ,0.40 ,1.35 
16.46 ,28.64 ,3.26 ,6.70 ,9.98 ,12.01 ,0.40 ,1.96 ,27.56 ,16.59 ,6.56 
8.89 ,22.54 ,1.51 ,12.33 ,7.60 ,34.49 ,0.51 ,11.79 ,14.00 ,3.73 ,0.12 
58.50 ,97.25 ,1.70 ,34.90 ,19.92 ,12.25 ,1.13 ,7.10 ,80.50 ,2.42 ,4.28 
49.00 ,84.50 ,1.25 ,24.28 ,13.93 ,18.03 ,0.75 ,5.00 ,13.73 ,0.10 ,3.38 
25.30 ,33.88 ,1.08 ,3.02 ,1.17 ,3.31 ,0.24 ,10.15 ,0.79 ,0.01 ,0.17 
42.03 ,102.92 ,47.57 ,87.17 ,134.80 ,23.20 ,0.87 ,12.85 ,14.16 ,21.98 ,26.33 
30.68 ,49.65 ,6.22 ,67.63 ,73.85 ,1.03 ,1.27 ,1.34 ,7.84 ,1.57 ,7.73 
161.46 ,203.40 ,72.04 ,53.51 ,64.11 ,52.05 ,0.89 ,15.78 ,16.36 ,0.42 ,2.19 
293.34 ,468.73 ,154.99 ,61.80 ,180.97 ,59.97 ,3.50 ,13.70 ,34.48 ,10.40 ,78.37 
10.92 ,14.36 ,11.36 ,0.22 ,15.34 ,16.23 ,0.18 ,10.23 ,4.99 ,0.05 ,0.15 
15.24 ,45.24 ,4.49 ,26.55 ,19.66 ,24.01 ,0.67 ,5.54 ,10.51 ,0.59 ,0.86 
11.75 ,13.40 ,3.12 ,22.55 ,14.41 ,9.94 ,0.27 ,7.15 ,17.43 ,0.44 ,2.66 
43.00 ,60.78 ,54.59 ,2.19 ,56.77 ,9.95 ,1.37 ,3.62 ,30.23 ,1.03 ,3.06 
33.60 ,74.12 ,2.17 ,42.00 ,24.06 ,11.43 ,0.87 ,5.24 ,32.28 ,1.84 ,6.60 
40.50 ,94.00 ,5.61 ,21.61 ,25.99 ,10.88 ,1.20 ,4.79 ,18.47 ,1.68 ,8.44 
28.50 ,77.25 ,34.02 ,0.66 ,29.88 ,22.35 ,1.92 ,3.74 ,24.95 ,0.40 ,0.56 
68.08 ,135.85 ,2.10 ,44.53 ,25.30 ,15.76 ,0.62 ,6.38 ,54.20 ,1.52 ,6.32 
16.50 ,17.67 ,1.10 ,2.97 ,1.10 ,3.00 ,0.12 ,5.15 ,19.04 ,0.01 ,0.02 
42.21 ,82.42 ,11.72 ,50.56 ,32.61 ,18.77 ,0.16 ,6.07 ,26.13 ,1.12 ,1.12 
40.88 ,109.75 ,5.63 ,40.12 ,29.24 ,25.92 ,0.78 ,3.12 ,18.14 ,0.55 ,3.60 
62.46 ,141.60 ,21.57 ,28.42 ,28.68 ,14.06 ,0.46 ,8.02 ,63.50 ,1.55 ,24.18 
18.47 ,28.42 ,11.45 ,0.88 ,16.13 ,30.62 ,0.29 ,6.81 ,0.86 ,0.08 ,0.51 
129.73 ,323.64 ,14.89 ,71.46 ,32.24 ,41.65 ,0.63 ,19.24 ,54.47 ,4.02 ,7.71 
49.22 ,73.99 ,10.07 ,14.81 ,24.88 ,9.42 ,0.56 ,9.80 ,32.30 ,4.41 ,2.17 
42.49 ,137.48 ,4.29 ,15.81 ,17.16 ,14.57 ,0.71 ,10.85 ,62.16 ,0.12 ,1.62 
72.00 ,129.00 ,11.37 ,15.57 ,7.99 ,21.62 ,0.22 ,49.90 ,123.68 ,0.06 ,0.29 
57.80 ,121.82 ,9.09 ,14.46 ,17.69 ,18.21 ,0.80 ,5.24 ,34.69 ,1.47 ,18.26 
21.61 ,49.59 ,12.39 ,10.79 ,22.77 ,9.50 ,0.95 ,12.36 ,17.06 ,1.84 ,1.10 
31.80 ,48.87 ,2.34 ,39.15 ,41.49 ,9.33 ,1.27 ,1.27 ,80.12 ,2.63 ,3.29 
65.03 ,86.35 ,13.70 ,55.42 ,54.18 ,64.80 ,1.18 ,15.09 ,50.79 ,3.39 ,11.91 
168.00 ,325.00 ,4.20 ,44.35 ,27.05 ,13.45 ,0.64 ,17.05 ,54.90 ,8.95 ,14.45 
17.30 ,57.30 ,3.09 ,23.32 ,11.74 ,15.52 ,0.17 ,7.70 ,11.40 ,0.40 ,1.47 
37.50 ,71.50 ,4.55 ,22.90 ,15.88 ,11.82 ,0.63 ,33.90 ,108.00 ,3.88 ,3.55 
85.66 ,176.71 ,27.16 ,42.09 ,48.29 ,32.54 ,0.94 ,14.02 ,18.66 ,3.00 ,27.94 
24.00 ,52.04 ,3.82 ,15.17 ,15.94 ,9.71 ,0.65 ,6.40 ,23.30 ,0.25 ,3.21 
74.00 ,107.00 ,2.15 ,15.40 ,9.12 ,16.57 ,0.95 ,9.45 ,71.55 ,4.00 ,9.80 
16.49 ,35.71 ,33.16 ,22.31 ,55.47 ,10.04 ,0.40 ,1.88 ,18.38 ,42.51 ,14.91 
6.46 ,29.09 ,6.58 ,3.50 ,5.42 ,3.85 ,1.29 ,3.11 ,30.14 ,0.69 ,0.53 
91.50 ,139.50 ,0.78 ,14.62 ,8.42 ,23.78 ,0.10 ,6.23 ,128.90 ,0.20 ,6.88 
71.52 ,161.82 ,10.12 ,41.22 ,41.28 ,15.43 ,0.55 ,10.15 ,35.81 ,1.28 ,13.29 
88.50 ,151.00 ,4.92 ,45.88 ,28.43 ,8.60 ,0.65 ,6.85 ,75.60 ,5.10 ,7.33 
122.38 ,236.10 ,137.24 ,75.21 ,212.53 ,36.35 ,1.93 ,9.20 ,8.16 ,55.89 ,56.84 
94.99 ,131.82 ,13.82 ,30.76 ,30.47 ,38.91 ,0.77 ,9.52 ,31.20 ,2.56 ,18.20 
13.71 ,57.10 ,21.24 ,19.39 ,36.96 ,13.26 ,0.73 ,6.93 ,43.02 ,1.30 ,1.10 
525.75 ,123.25 ,3.03 ,0.80 ,3.07 ,10.23 ,1.90 ,3.38 ,37.83 ,1.54 ,8.22 
99.25 ,134.50 ,1.82 ,28.20 ,16.50 ,24.35 ,0.08 ,7.93 ,63.70 ,0.40 ,6.95 
61.34 ,95.54 ,7.20 ,22.67 ,23.41 ,16.46 ,0.66 ,5.65 ,39.08 ,0.22 ,1.06 
65.62 ,94.75 ,6.75 ,14.42 ,19.76 ,10.53 ,1.12 ,3.24 ,16.73 ,0.98 ,4.67 
30.02 ,100.01 ,3.92 ,28.57 ,20.42 ,20.48 ,0.80 ,3.30 ,98.45 ,0.90 ,3.58 
34.26 ,74.31 ,16.05 ,9.28 ,18.16 ,42.79 ,0.70 ,8.62 ,3.00 ,5.81 ,0.12 
10.58 ,27.58 ,2.24 ,10.22 ,3.62 ,4.60 ,0.19 ,3.48 ,26.95 ,0.12 ,0.66 
139.95 ,525.45 ,18.19 ,19.13 ,31.68 ,23.49 ,0.76 ,11.39 ,27.25 ,0.14 ,2.40 
59.38 ,85.89 ,35.88 ,37.15 ,77.43 ,21.43 ,0.81 ,7.30 ,53.73 ,0.87 ,3.85 
105.30 ,172.06 ,21.95 ,46.06 ,45.45 ,31.71 ,0.97 ,15.54 ,16.71 ,3.67 ,26.36 
14.59 ,20.33 ,6.81 ,13.78 ,13.75 ,25.34 ,0.42 ,10.37 ,40.56 ,0.72 ,6.19 
68.01 ,119.15 ,5.13 ,10.19 ,11.27 ,28.18 ,0.79 ,9.88 ,21.96 ,8.81 ,1.92 
177.44 ,376.54 ,10.84 ,55.92 ,57.00 ,39.84 ,1.08 ,17.07 ,105.12 ,6.04 ,7.46 
75.55 ,179.80 ,10.79 ,40.55 ,31.34 ,30.39 ,0.81 ,21.59 ,75.80 ,2.68 ,32.05 
45.18 ,85.34 ,13.89 ,34.97 ,35.46 ,17.28 ,0.88 ,5.19 ,71.11 ,0.49 ,1.18 
98.89 ,187.50 ,11.14 ,33.98 ,30.10 ,23.34 ,0.77 ,8.51 ,35.30 ,1.96 ,2.48 
51.81 ,88.39 ,5.76 ,27.12 ,28.35 ,15.77 ,0.95 ,8.91 ,26.02 ,0.35 ,0.93 
56.00 ,94.50 ,3.06 ,5.99 ,7.78 ,10.62 ,0.36 ,7.17 ,66.53 ,0.89 ,3.91 
58.70 ,122.85 ,8.72 ,27.52 ,18.69 ,15.73 ,0.72 ,5.42 ,9.73 ,0.87 ,7.17 
71.48 ,193.16 ,21.66 ,17.15 ,34.27 ,12.15 ,0.92 ,12.41 ,42.34 ,0.32 ,1.62 
111.53 ,224.81 ,6.14 ,32.23 ,24.27 ,37.28 ,1.22 ,12.61 ,111.45 ,3.34 ,18.27 
59.89 ,81.95 ,79.69 ,14.47 ,94.17 ,53.70 ,0.91 ,3.74 ,20.23 ,22.42 ,48.96 
93.05 ,154.57 ,16.26 ,44.70 ,51.16 ,32.79 ,0.98 ,16.37 ,48.63 ,1.49 ,4.51 
70.99 ,309.36 ,6.17 ,21.76 ,18.08 ,28.08 ,0.93 ,9.22 ,45.61 ,1.43 ,16.19 
50.04 ,73.28 ,6.72 ,24.85 ,26.12 ,14.04 ,0.88 ,6.94 ,38.82 ,0.62 ,21.20 
36.76 ,108.88 ,20.01 ,11.53 ,30.86 ,11.24 ,0.54 ,8.91 ,40.88 ,1.42 ,1.25 
128.11 ,544.72 ,30.58 ,44.52 ,77.09 ,30.45 ,1.37 ,6.61 ,38.94 ,1.63 ,4.00 
28.75 ,96.25 ,1.20 ,19.55 ,11.35 ,2.73 ,0.57 ,17.88 ,47.83 ,0.42 ,0.80 
38.75 ,86.25 ,5.16 ,22.37 ,14.45 ,11.67 ,0.52 ,5.29 ,30.73 ,1.57 ,5.43 
154.50 ,351.75 ,40.88 ,114.30 ,94.05 ,12.28 ,1.64 ,17.15 ,49.38 ,6.18 ,8.30 
37.75 ,142.94 ,4.83 ,34.84 ,22.39 ,13.07 ,0.56 ,7.30 ,43.12 ,2.72 ,15.01 
83.36 ,209.72 ,11.35 ,43.82 ,34.89 ,36.45 ,0.97 ,24.66 ,61.99 ,3.02 ,23.78 
14.08 ,31.35 ,53.08 ,7.27 ,45.12 ,6.61 ,0.27 ,3.61 ,27.72 ,0.12 ,1.40 
23.81 ,58.36 ,11.32 ,33.90 ,33.71 ,20.42 ,0.47 ,17.39 ,126.82 ,0.31 ,0.86 
56.00 ,94.00 ,13.00 ,87.15 ,17.37 ,47.40 ,0.55 ,45.98 ,25.55 ,0.03 ,1.30 
29.00 ,54.00 ,3.48 ,12.22 ,9.35 ,9.57 ,0.59 ,16.27 ,30.05 ,2.83 ,5.10 
4.00 ,50.00 ,14.40 ,31.65 ,26.15 ,7.75 ,0.48 ,15.40 ,6.45 ,3.40 ,8.60 
12.64 ,43.12 ,1.90 ,10.62 ,7.23 ,59.89 ,0.44 ,21.95 ,16.79 ,3.95 ,0.72 
96.14 ,202.01 ,5.64 ,25.07 ,27.05 ,25.85 ,0.72 ,24.93 ,112.82 ,3.66 ,5.13 
69.30 ,165.42 ,10.53 ,21.26 ,22.85 ,25.83 ,0.80 ,3.16 ,9.02 ,6.70 ,2.77 
126.28 ,293.98 ,45.98 ,103.30 ,51.78 ,39.84 ,0.57 ,24.20 ,19.21 ,3.68 ,7.74 
26.32 ,64.55 ,14.64 ,22.93 ,30.64 ,12.66 ,0.84 ,4.70 ,16.20 ,0.71 ,1.61 
119.19 ,136.62 ,8.89 ,37.81 ,26.26 ,10.98 ,0.78 ,9.20 ,55.31 ,1.04 ,2.62 
21.50 ,45.75 ,25.15 ,24.32 ,33.42 ,17.22 ,0.90 ,10.90 ,4.40 ,0.10 ,0.10 
43.80 ,155.18 ,9.25 ,43.29 ,13.95 ,42.28 ,0.41 ,33.06 ,48.74 ,1.01 ,8.77 
205.30 ,401.04 ,57.30 ,77.29 ,55.78 ,58.78 ,0.80 ,20.17 ,33.19 ,4.92 ,7.38 
151.90 ,255.75 ,5.76 ,42.90 ,16.34 ,44.21 ,0.57 ,18.23 ,50.22 ,2.39 ,3.21 
39.12 ,84.50 ,3.32 ,11.50 ,13.28 ,10.63 ,0.62 ,3.94 ,16.17 ,1.27 ,6.86 
25.05 ,106.31 ,8.55 ,8.79 ,14.62 ,17.34 ,0.66 ,8.59 ,9.37 ,4.29 ,2.18 
311.17 ,597.58 ,100.59 ,79.97 ,180.56 ,40.47 ,1.40 ,9.56 ,3.39 ,20.13 ,32.85 
22.56 ,74.44 ,24.27 ,36.38 ,46.64 ,32.13 ,0.57 ,6.61 ,10.81 ,1.17 ,0.40 
76.82 ,267.29 ,11.75 ,37.81 ,45.43 ,26.24 ,1.11 ,12.33 ,77.73 ,4.23 ,11.79 
95.18 ,148.01 ,9.37 ,26.12 ,23.83 ,35.65 ,0.85 ,7.79 ,20.97 ,2.11 ,7.76 
13.94 ,19.17 ,0.94 ,3.00 ,1.33 ,3.05 ,0.23 ,9.15 ,69.27 ,0.01 ,0.30 
126.06 ,227.90 ,7.94 ,35.74 ,40.40 ,19.18 ,0.36 ,20.66 ,141.23 ,2.85 ,10.63 
4.50 ,28.00 ,3.95 ,12.40 ,9.78 ,11.83 ,0.38 ,5.12 ,6.25 ,0.85 ,1.82 
56.00 ,94.00 ,7.92 ,46.48 ,14.26 ,34.80 ,0.49 ,49.28 ,54.78 ,0.02 ,0.81 
57.17 ,149.60 ,2.30 ,47.03 ,26.86 ,26.75 ,0.80 ,11.78 ,18.00 ,1.82 ,16.01 
132.15 ,249.79 ,30.97 ,53.78 ,58.31 ,31.77 ,1.21 ,30.38 ,22.12 ,4.28 ,26.59 
114.03 ,143.50 ,6.59 ,7.82 ,9.56 ,36.89 ,0.69 ,5.97 ,3.75 ,3.19 ,0.21 
30.00 ,61.45 ,10.91 ,28.22 ,21.02 ,20.42 ,0.34 ,4.54 ,16.11 ,0.21 ,1.02 
27.97 ,108.38 ,7.21 ,7.60 ,9.80 ,17.88 ,0.62 ,2.64 ,26.72 ,7.76 ,3.20 
273.68 ,420.91 ,28.14 ,56.27 ,35.62 ,75.81 ,0.76 ,19.69 ,37.12 ,3.96 ,6.12 
177.60 ,245.95 ,19.41 ,54.44 ,3.17 ,43.92 ,1.42 ,16.76 ,35.60 ,2.06 ,2.64 
72.54 ,94.69 ,4.36 ,24.60 ,28.99 ,11.30 ,0.72 ,6.00 ,79.74 ,11.40 ,17.72 
34.45 ,100.75 ,4.60 ,37.63 ,23.71 ,16.93 ,0.51 ,3.52 ,12.65 ,1.90 ,7.08 
51.25 ,102.55 ,7.39 ,38.21 ,38.41 ,18.23 ,1.06 ,8.20 ,57.42 ,1.47 ,7.98 
107.05 ,151.22 ,58.52 ,1.90 ,60.41 ,10.47 ,1.94 ,3.36 ,21.01 ,2.31 ,2.04 
32.50 ,55.00 ,28.62 ,20.58 ,34.23 ,19.38 ,0.78 ,15.52 ,14.95 ,0.82 ,5.65 
42.86 ,121.01 ,20.71 ,15.87 ,30.77 ,11.37 ,0.21 ,0.02 ,35.68 ,1.71 ,1.80 
22.54 ,63.62 ,12.94 ,10.31 ,23.17 ,9.68 ,1.37 ,55.84 ,5.29 ,1.87 ,1.11 
100.12 ,94.00 ,1.40 ,3.43 ,4.22 ,7.40 ,1.20 ,5.48 ,16.16 ,2.02 ,10.19 
68.13 ,117.61 ,13.20 ,34.64 ,39.17 ,14.90 ,0.87 ,4.70 ,45.03 ,0.91 ,3.17 
57.51 ,101.85 ,11.54 ,28.32 ,26.69 ,29.27 ,0.90 ,7.40 ,22.69 ,1.65 ,18.92 
15.12 ,32.15 ,7.07 ,21.99 ,16.53 ,10.79 ,0.34 ,9.90 ,15.95 ,0.59 ,4.32 
27.58 ,51.70 ,3.74 ,28.07 ,17.88 ,9.59 ,0.42 ,3.55 ,16.08 ,1.49 ,10.43 
81.00 ,110.00 ,2.77 ,18.50 ,12.07 ,19.10 ,0.92 ,11.65 ,41.53 ,1.02 ,11.10 
58.00 ,109.75 ,4.62 ,43.33 ,26.80 ,11.35 ,0.35 ,11.85 ,7.05 ,3.48 ,4.45 
46.83 ,209.80 ,13.61 ,44.89 ,37.28 ,29.40 ,1.11 ,11.19 ,45.74 ,2.90 ,22.30 
157.47 ,297.50 ,15.03 ,65.45 ,72.86 ,50.88 ,1.02 ,23.31 ,102.81 ,3.14 ,8.30 
134.38 ,133.75 ,9.52 ,8.49 ,17.52 ,7.45 ,1.92 ,5.68 ,13.47 ,1.68 ,7.14 
49.50 ,87.75 ,2.73 ,0.64 ,2.24 ,11.23 ,1.46 ,2.86 ,47.84 ,1.05 ,5.14 
78.53 ,163.83 ,20.49 ,28.97 ,38.47 ,21.29 ,0.89 ,13.77 ,35.62 ,3.34 ,3.49 
23.37 ,121.24 ,7.60 ,29.95 ,27.49 ,14.07 ,0.99 ,7.99 ,79.70 ,0.66 ,3.55 
87.75 ,152.50 ,7.58 ,51.12 ,33.35 ,16.45 ,1.13 ,11.75 ,41.92 ,3.42 ,6.85 
80.45 ,177.60 ,5.11 ,73.42 ,43.04 ,26.65 ,1.22 ,23.12 ,34.33 ,5.59 ,25.81 
93.37 ,212.70 ,12.75 ,76.51 ,74.46 ,25.07 ,1.53 ,9.32 ,22.24 ,1.06 ,2.24 
143.22 ,267.62 ,85.72 ,53.61 ,43.62 ,52.19 ,1.19 ,18.78 ,29.23 ,4.25 ,9.36 
2.00 ,4.00 ,2.90 ,11.98 ,8.72 ,8.50 ,0.47 ,18.05 ,25.70 ,0.10 ,0.85 
125.29 ,240.57 ,15.03 ,53.62 ,68.58 ,28.98 ,1.62 ,30.37 ,42.71 ,28.00 ,35.80 
33.23 ,78.16 ,36.51 ,30.18 ,63.33 ,11.97 ,1.30 ,8.67 ,23.45 ,1.76 ,1.10 
54.52 ,102.55 ,5.62 ,63.81 ,69.42 ,30.39 ,0.67 ,28.07 ,74.94 ,4.09 ,10.80 
111.78 ,289.00 ,51.24 ,89.09 ,58.44 ,29.71 ,0.58 ,23.32 ,19.30 ,3.85 ,9.27 
11.18 ,34.07 ,8.96 ,17.39 ,23.85 ,14.42 ,0.54 ,6.57 ,13.72 ,0.09 ,0.85 
64.53 ,314.47 ,9.15 ,17.28 ,18.01 ,22.42 ,0.60 ,10.24 ,52.17 ,0.72 ,11.53 
9.61 ,14.50 ,0.47 ,7.60 ,4.45 ,7.25 ,0.11 ,6.82 ,23.75 ,0.43 ,1.47 
27.50 ,52.50 ,2.05 ,8.02 ,5.90 ,13.25 ,0.26 ,25.48 ,64.62 ,0.20 ,0.30 
50.55 ,131.99 ,29.03 ,59.80 ,77.81 ,23.12 ,2.10 ,7.20 ,18.25 ,3.08 ,8.02 
40.27 ,85.06 ,12.38 ,27.53 ,33.33 ,27.70 ,1.02 ,9.86 ,45.13 ,0.51 ,11.26 
33.00 ,87.50 ,4.55 ,16.60 ,12.50 ,9.97 ,0.40 ,6.80 ,19.60 ,0.93 ,8.18 
8.00 ,32.00 ,8.70 ,38.15 ,12.52 ,6.18 ,0.01 ,6.97 ,20.07 ,0.05 ,0.02 
197.10 ,319.79 ,16.10 ,58.97 ,24.34 ,43.72 ,0.67 ,20.40 ,32.64 ,6.36 ,10.76 
21.29 ,47.45 ,4.67 ,15.16 ,16.92 ,9.72 ,0.73 ,6.61 ,29.14 ,0.29 ,2.31 
122.66 ,223.87 ,19.82 ,52.25 ,72.01 ,25.05 ,1.25 ,30.92 ,24.71 ,33.91 ,40.26 
30.87 ,79.68 ,4.91 ,18.78 ,17.82 ,18.14 ,0.68 ,3.32 ,43.48 ,0.42 ,1.10 
146.17 ,386.34 ,19.33 ,81.51 ,30.84 ,47.46 ,0.72 ,37.99 ,44.44 ,4.10 ,25.44 
37.45 ,67.64 ,14.83 ,35.78 ,46.99 ,19.67 ,1.00 ,6.54 ,33.22 ,0.67 ,1.09 
45.12 ,133.30 ,3.85 ,27.91 ,15.72 ,24.11 ,1.60 ,2.19 ,18.34 ,1.21 ,0.40 
65.40 ,101.71 ,7.34 ,31.18 ,38.52 ,2.68 ,0.74 ,1.84 ,19.18 ,8.77 ,7.43 
88.22 ,214.32 ,5.97 ,33.77 ,29.45 ,20.50 ,0.97 ,10.55 ,88.45 ,2.31 ,0.34 
46.08 ,71.18 ,10.34 ,16.38 ,23.53 ,12.97 ,0.54 ,13.08 ,22.85 ,0.48 ,1.22 
52.34 ,72.05 ,15.89 ,13.16 ,29.06 ,6.85 ,0.92 ,12.42 ,36.77 ,3.94 ,2.19 
34.80 ,53.94 ,6.91 ,1.30 ,6.74 ,3.30 ,1.44 ,3.59 ,32.23 ,0.06 ,0.08 
39.46 ,74.40 ,4.04 ,16.89 ,12.20 ,18.10 ,0.28 ,4.22 ,44.65 ,0.50 ,1.54 
39.50 ,182.75 ,37.05 ,21.90 ,41.80 ,7.77 ,0.11 ,10.18 ,4.32 ,12.40 ,8.65 
41.00 ,105.50 ,6.67 ,39.42 ,26.38 ,11.85 ,0.31 ,10.20 ,6.95 ,2.65 ,10.23 
18.08 ,60.46 ,6.04 ,22.85 ,17.19 ,18.50 ,0.98 ,7.68 ,14.23 ,0.61 ,3.77 
5.12 ,9.77 ,1.08 ,3.08 ,1.24 ,3.15 ,0.14 ,12.54 ,39.51 ,0.01 ,0.11 
53.03 ,52.33 ,7.25 ,21.43 ,21.56 ,16.27 ,0.80 ,4.99 ,52.79 ,0.67 ,1.94 
45.43 ,69.33 ,18.95 ,28.08 ,47.64 ,30.17 ,1.23 ,9.58 ,52.97 ,5.45 ,6.24 
15.83 ,29.67 ,5.74 ,22.14 ,15.39 ,15.54 ,0.34 ,3.65 ,11.83 ,0.57 ,3.35 
